media_type;environment;resource_data;sub_resource_day;sub_resource_daytime;request_rate_demanded;request_rate;min_reply_rate;avg_reply_rate;max_reply_rate;stddev_reply_rate;avg_response_time;avg_net_io;error_rate;sample_count_reply_rate;duration
2;1;2;1;0;22;21,9;21,2;21,8;22,4;0,5;110,6;176,7;0;6;30,000
1;1;1;0;0;22;22,0;21,1;21,9;23,0;0,7;106,0;187,8;0;6;30,000
1;1;3;1;4;22;21,9;21,0;21,9;22,4;0,5;117,6;51,2;0;6;30,000
2;1;3;1;4;22;21,9;21,1;21,8;22,2;0,4;118,8;90,9;0;6;30,000
1;1;2;1;0;22;22,0;21,5;21,8;22,2;0,3;102,8;96,1;0;6;30,000
3;1;3;1;4;20;19,9;19,0;19,8;20,2;0,4;106,9;3114,8;0;6;30,000
1;1;3;1;4;22;22,0;21,1;21,9;22,4;0,5;114,2;51,2;0;6;30,000
1;1;2;1;0;22;21,9;21,2;21,8;22,4;0,6;114,8;95,9;0;6;30,000
3;1;2;1;0;20;19,8;19,2;19,8;20,2;0,5;121,4;3214,8;0;6;30,000
3;1;1;0;0;20;19,8;19,0;19,7;20,2;0,4;113,3;3428,5;0;6;30,000
2;1;3;1;4;22;22,0;21,3;21,8;22,4;0,5;103,6;91,3;0;6;30,000
2;1;3;1;4;22;22,0;21,5;21,9;22,4;0,3;108,4;91,1;0;6;30,000
1;1;1;0;0;22;21,9;21,2;21,9;22,7;0,5;123,1;187,5;0;6;30,000
3;1;3;1;4;20;19,9;19,0;19,9;20,4;0,6;114,7;3112,4;0;6;30,000
1;1;2;1;0;22;22,0;21,3;21,8;22,2;0,4;118,8;96,1;0;6;30,000
2;1;2;1;0;22;21,9;21,6;21,8;22,2;0,2;108,7;176,6;0;6;30,000
1;1;3;1;4;22;21,9;21,0;21,9;22,4;0,5;112,9;51,2;0;6;30,000
1;1;3;1;4;22;22,0;21,6;21,8;22,2;0,3;103,3;51,2;0;6;30,000
2;1;2;1;0;22;22,0;21,4;21,9;22,4;0,4;116,4;177,3;0;6;30,000
2;1;3;1;4;22;21,9;21,5;21,9;22,6;0,5;108,7;91,0;0;6;30,000
3;1;1;0;0;20;19,9;19,0;19,8;20,2;0,5;108,9;3440,9;0;6;30,000
1;1;3;1;4;22;22,0;21,6;21,9;22,1;0,2;106,9;51,3;0;6;30,000
2;1;2;1;0;22;21,9;21,2;21,9;22,6;0,7;113,4;177,0;0;6;30,000
1;1;3;1;4;22;22,0;21,4;22,0;22,4;0,4;112,0;51,2;0;6;30,000
2;1;2;1;0;22;22,0;21,4;21,9;22,2;0,4;110,5;177,2;0;6;30,000
3;1;3;1;4;20;19,8;18,1;19,8;20,8;0,9;122,7;3098,2;0;6;30,000
2;1;3;1;4;22;21,9;21,6;21,9;22,6;0,4;109,4;91,1;0;6;30,000
2;1;3;1;4;22;21,9;21,2;21,9;22,6;0,6;117,2;91,1;0;6;30,000
1;1;3;1;4;22;22,0;21,2;21,9;22,4;0,5;114,7;51,3;0;6;30,000
3;1;1;0;0;20;19,9;19,0;19,8;20,2;0,4;107,9;3433,9;0;6;30,000
3;1;2;1;0;20;19,8;19,2;19,8;20,6;0,5;107,7;3219,5;0;6;30,000
2;1;2;1;0;22;22,0;21,1;21,8;22,4;0,6;109,2;177,2;0;6;30,000
2;1;1;0;0;22;21,9;20,9;21,9;22,4;0,6;109,0;348,2;0;6;30,000
1;1;3;1;4;22;21,9;21,6;21,9;22,4;0,3;115,1;51,2;0;6;30,000
2;1;1;0;0;22;21,9;21,3;21,8;22,6;0,5;113,4;347,5;0;6;30,000
1;1;2;1;0;22;21,9;20,5;21,6;22,4;0,7;112,8;96,0;0;6;30,000
3;1;3;1;4;20;19,9;19,4;19,8;20,2;0,3;122,8;3108,4;0;6;30,000
2;1;2;1;0;22;22,0;21,0;21,8;22,2;0,5;109,5;177,3;0;6;30,000
1;1;2;1;0;22;22,0;21,2;22,0;23,2;0,8;119,8;96,1;0;6;30,000
2;1;2;1;0;22;21,9;21,3;21,9;22,8;0,6;113,1;177,0;0;6;30,000
3;1;2;1;0;20;19,9;18,8;19,8;20,4;0,6;123,2;3222,0;0;6;30,000
2;1;2;1;0;22;21,9;21,4;21,8;22,6;0,5;108,4;177,0;0;6;30,000
2;1;3;1;4;22;21,9;21,2;21,9;22,4;0,5;115,3;91,1;0;6;30,000
1;1;3;1;4;22;22,0;21,2;21,9;22,8;0,6;119,4;51,2;0;6;30,000
2;1;3;1;4;22;21,9;21,5;21,9;22,2;0,3;113,5;91,0;0;6;30,000
1;1;3;1;4;22;22,0;21,0;21,9;22,8;0,7;113,8;51,3;0;6;30,000
2;1;3;1;4;22;21,9;21,6;21,9;22,2;0,2;114,8;91,1;0;6;30,000
1;1;2;1;0;22;21,9;21,6;21,8;22,4;0,3;110,0;95,9;0;6;30,000
1;1;2;1;0;22;21,9;21,3;21,8;22,2;0,4;117,9;95,9;0;6;30,000
3;1;1;0;0;20;19,9;19,2;19,9;20,6;0,5;114,1;3432,3;0;6;30,000
1;1;1;0;0;22;21,9;21,2;21,9;22,6;0,6;109,4;187,3;0;6;30,000
2;1;3;1;4;22;21,9;21,0;21,9;22,8;0,7;107,8;91,0;0;6;30,000
1;1;3;1;4;22;21,9;21,3;21,9;23,2;0,8;120,3;51,2;0;6;30,000
1;1;3;1;4;22;22,0;21,3;21,9;22,6;0,5;107,9;51,2;0;6;30,000
2;1;1;0;0;22;21,9;21,2;21,8;22,6;0,6;111,7;347,4;0;6;30,000
1;1;2;1;0;22;21,9;21,6;21,8;22,4;0,3;117,5;95,9;0;6;30,000
2;1;1;0;0;22;21,9;21,6;21,9;22,4;0,3;108,2;348,2;0;6;30,000
3;1;1;0;0;20;19,9;19,0;19,8;20,2;0,5;111,5;3445,7;0;6;30,000
1;1;3;1;4;22;22,0;21,6;21,9;22,2;0,3;107,5;51,2;0;6;30,000
2;1;3;1;4;22;21,9;21,4;21,8;22,2;0,4;114,0;91,1;0;6;30,000
3;1;3;1;4;20;19,9;18,9;19,8;21,2;1,0;112,7;3110,9;0;6;30,000
